County_States,2015_Tract_population,adjusted_hdi,unadjusted_hdi,unadjusted_income_index,adjusted_income_index,expect_edu_index,mean_edu_index,final_edu_index,le_index,Macroregion
"Delta County, MI",36712,769.9767657859983,903.6459298315215,929.3066253230311,948.9602879469841,875.9552176830589,849.6750169904986,862.815117336779,920.8284023668639,Midwest
"Delta County, TX",5223,869.896762697545,863.7411010748144,912.4574365632255,932.1110991871785,851.714614623785,814.7911097402155,833.252862182,847.6923076923075,South
"Denali Borough, AK",2060,888.681727714783,882.919322440486,997.259330488688,1016.91299311264,742.488766879011,903.784044348036,823.1364056135229,838.461538461538,West
"Dent County, MO",15612,855.8021545130907,849.727021110407,910.6011925910245,930.2548552149779,816.2161448586332,767.3414854675725,791.778815163103,852.3076923076923,Midwest
"Denton County, TX",731851,651.048661819222,938.8807017814045,985.412297399707,985.412297399707,916.0199823801344,912.8777653068297,914.448873843482,922.234817813765,South
"Denver County, CO",649654,708.1214612295353,913.2131434640484,979.316126458772,970.5142739254044,862.0638359770284,899.1845400733995,880.624188025214,902.4206943498979,West
"Des Moines County, IA",40208,904.932129902406,898.7192333356255,941.2965145128402,960.9501771367933,860.5236548955168,855.7667679309562,858.1452114132367,899.7202797202798,Midwest
"Deschutes County, OR",166622,230.1000559036913,918.8908797159053,962.8494847513936,967.6063305005174,865.4187020602026,896.678488200945,881.0485951305736,924.6410256410257,West
"Desha County, AR",12379,850.3449905811616,844.1512235360509,886.7864565928124,906.4401192167658,830.0767718284396,774.3630731736154,802.2199225010274,847.3846153846155,South
"Deuel County, NE",1946,926.0911432700308,919.85073505714,959.1435553091832,978.797217933136,835.992978010084,843.7861271676301,839.889552588857,966.153846153846,Midwest
"Deuel County, SD",4341,928.767770200581,922.5787044998685,969.577722605099,989.231385229051,824.0479015739704,837.6254493829745,830.8366754784724,977.6923076923056,Midwest
"Dewey County, OK",4863,898.8768217065057,892.7622502189694,949.9568116028231,969.610474226777,825.2903531035896,848.3064063881317,836.7983797458604,895.3846153846157,South
"Dewey County, SD",5579,868.2633048898194,861.8785413186044,877.3284838012685,896.982146425222,803.3545843677346,818.5652630264435,810.9599236970889,904.6153846153841,Midwest
"Dickens County, TX",2281,881.42545852447,875.211988630136,916.266322704248,935.919985328202,817.317559543815,770.62423500612,793.970897274967,921.538461538462,South
"Dickenson County, VA",15463,852.4611426820935,846.4470824166627,915.5344268877944,935.1880895117476,841.3532872877213,765.5784776346422,803.4658824611818,824.6153846153845,South
"Dickey County, ND",5195,916.8571489981504,910.663475679015,957.5322480272627,977.1859106512167,834.9164820860982,854.0257118968115,844.4710969914546,937.4358974358976,Midwest
"Dickinson County, IA",16967,748.5128538153618,929.5365076817804,990.347631032659,1010.0012936566148,843.8524109536814,887.5675001244772,865.7099555390793,937.6923076923081,Midwest
"Dickinson County, KS",19516,892.9235906361406,886.774836318676,938.4407292208525,958.094391844806,821.6715518206998,845.1916362633616,833.4315940420307,892.0512820512819,Midwest
"Dickinson County, MI",26012,907.7379288960893,901.5023544879339,940.848259583732,960.5019222076846,827.5702762539757,863.295726437188,845.4330013455818,921.5384615384615,Midwest
"Dickson County, TN",50472,787.7607648795562,872.3263330138574,927.8832949249911,937.3907124127293,844.1617634512764,805.4653816774634,824.81357256437,859.8290598290597,South
"Dillingham Census Area, AK",4979,891.752605248078,885.478058244882,920.799736933575,940.453399557528,748.2655026505199,806.4549244851305,777.3602135678256,973.0769230769215,West
"Dillon County, SC",31435,420.71245893425265,835.157611525335,863.7461083570224,883.3997709809755,820.4942015860626,747.6484404689163,784.0713210274894,856.923076923077,South
"Dimmit County, TX",10682,414.44306513283203,822.588458944453,891.6458507258425,911.2995133497965,829.725173372038,693.8191817438055,761.772177557922,880.0,South
"Dinwiddie County, VA",28110,492.3733027027221,859.793501802838,926.7618281271265,932.7709565416889,830.5023691847091,786.7800380717676,808.6412036282385,859.5692307692309,South
"District of Columbia, DC",647484,781.6465080366454,916.7337151435527,1008.7371042586259,982.333575941033,885.7853089150682,944.8803243646677,915.3328166398679,859.3126873126873,
"Divide County, ND",2314,953.317042079036,947.283809731948,1022.09021061908,1041.74387324304,821.242766894941,839.542483660131,830.392625277536,1001.53846153846,Midwest
"Dixie County, FL",16091,218.53288643427777,867.636070391157,896.5846982223293,916.2383608462827,842.1267719290769,772.8598299347909,807.4933009319337,873.0,South
"Dixon County, NE",5866,914.962257612736,908.6860529368255,942.1319595541775,961.785622178131,880.7523060035305,829.1873597969325,854.9698329002315,931.5384615384614,Midwest
"Doddridge County, WV",8201,873.955466873331,867.7685360639871,911.729914225989,931.3835768499425,763.3038277589214,789.712806026365,776.5083168926435,924.6153846153859,South
"Dodge County, GA",21180,708.4650880778362,843.9196534612199,888.4029901212753,908.0566527452289,809.4915267438446,798.7716757840284,804.1316012639364,854.4307692307693,South
"Dodge County, MN",20290,927.7755607550243,924.6177158868611,971.6852104458703,981.676006686506,850.5284939654542,865.5701238421145,858.0493089037842,948.9230769230775,Midwest
"Dodge County, NE",36725,904.8124954079129,898.6197478584984,944.1067773802873,963.7604400042401,883.5709920674428,827.8577703766923,855.7143812220675,898.8034188034188,Midwest
"Dodge County, WI",88547,904.2692647010365,898.1003592700797,947.4362079424081,967.0898705663615,833.6115502884319,831.1101320741185,832.3608411812753,918.9230769230768,Midwest
"Dolores County, CO",1862,878.876384588182,872.658154082129,912.8693666480972,932.52302927205,823.997405848906,842.1707742096089,833.0840900292579,873.846153846154,West
"Doniphan County, KS",7859,920.921254621093,914.7739312486118,934.9049745332644,953.8720190142049,925.2682155408153,839.4774924571446,882.3728539989797,929.2307692307689,Midwest
"Donley County, TX",3588,895.2906500036034,888.9653554538716,914.3633163990345,934.0169790229875,889.6074844079046,803.490111062565,846.548797735235,909.230769230769,South
"Dooly County, GA",14293,867.0976092675077,860.566111939762,857.705538183327,877.3592008072802,861.5642021150524,753.5746426759906,807.5694223955212,922.0512820512819,South
"Door County, WI",27731,839.3919523702756,926.4982856779095,979.0699672962069,998.7236299201621,844.2956106166076,889.3649730644997,866.8302918405539,937.692307692308,Midwest
"Dorchester County, MD",32534,806.390862105239,889.9745258510799,963.7569692148049,983.4106318387599,823.6653041781996,830.9238249372856,827.2945645577427,885.4307692307691,South
"Dorchester County, SC",145715,760.592095003293,903.5657703830342,946.7543861405866,952.763514555149,869.3810635447517,867.1939384672974,868.2875010060245,889.9340659340662,South
"Dougherty County, GA",93310,808.2586548399723,864.3928286337205,888.7944585645083,915.4916223248292,914.6078099927149,801.2864017731715,857.9471058829432,841.7784615384614,South
"Douglas County, CO",306974,798.3593979468701,976.7872619639344,1031.552694893136,1022.7508423597683,905.1015825154841,979.5776974982687,942.339640006876,957.323076923077,West
"Douglas County, GA",136520,445.02462233748855,888.1461453312662,932.8783398835421,938.8874682981047,895.0839713677027,849.9345654493605,872.5092684085315,869.3846153846152,South
"Douglas County, IL",19826,893.2915150461826,887.1841254869453,945.0238807258156,964.677543349769,814.7105408553746,809.2606055046348,811.9855731800046,911.6923076923078,Midwest
"Douglas County, KS",114967,733.5563636394039,945.787552471937,946.491598188719,957.129315038599,963.4651962366949,964.671735726314,964.0684659815047,926.3619909502263,Midwest
"Douglas County, MN",36620,733.3426283518421,936.6196599433407,972.3645683190748,992.0182309430285,877.7558602856969,878.7435773532548,878.249718819476,968.1318681318689,Midwest
"Douglas County, MO",13516,839.6869752184049,833.5964373274318,890.184342905288,909.8380055292417,765.1834269013349,781.8368420366637,773.5101344689992,843.076923076923,Midwest
"Douglas County, NE",537655,876.1920648433626,908.116858618251,952.6792308782469,962.5087289387102,903.0952393644602,878.2412505468977,890.668244955679,888.7015384615386,Midwest
"Douglas County, NV",47259,883.4024458629365,932.4924658100992,991.9979330611969,1011.6515956851498,900.542850866629,878.0063050822273,889.2745779744282,921.8461538461537,West
"Douglas County, OR",107194,578.9323433793191,881.5540441795537,928.6125598214879,948.2662224454415,832.5736425247634,829.0799952268658,830.8268188758146,882.8942307692307,West
"Douglas County, SD",2973,913.103382690489,907.010502410628,968.718934173398,988.372596797351,775.1935388905599,821.843434343434,798.5184866169969,964.615384615385,Midwest
"Douglas County, WA",39599,786.4204103443386,896.249816848952,933.0840122299765,940.9912481077567,835.2469827971927,797.2190094688846,816.2329961330387,935.604395604395,West
"Douglas County, WI",43799,701.1205622147354,906.75425577921,937.8503799463506,952.4289045894981,906.8183582559654,866.754489383362,886.7864238196638,898.461538461539,Midwest
"Doña Ana County, NM",213963,544.9645345022252,889.7100296366675,888.9059495486769,901.0094478000624,918.8421801790495,807.076645896534,862.9594130377916,912.0738461538463,West
"Drew County, AR",18740,863.7015817439009,857.4225484609302,888.3079851798979,907.9616478038512,847.4677290100226,815.0002392325734,831.2339841212982,854.7692307692311,South
"DuPage County, IL",930412,949.0531073213957,960.088159216628,1006.801168390981,1000.0076837512087,929.5989501574167,935.4026134305072,932.5007817939621,943.8598130841123,Midwest
"Dubois County, IN",42291,645.3565238353633,897.3474261221957,948.1269423419604,967.7806049659127,872.0304992877258,829.308586796464,850.669543042095,908.6153846153844,Midwest
"Dubuque County, IA",95906,880.8508462585506,912.2179530067951,949.3415931736816,961.4450914250672,898.4460625251128,876.1054288267088,887.2757456759108,904.9846153846153,Midwest
"Duchesne County, UT",19817,599.6539229129613,893.230722976742,933.6695854403588,953.323248064312,772.381557744067,825.2757140194636,798.828635881765,979.9999999999984,West
"Dukes County, MA",17048,767.5400335611728,953.2731069376564,1008.9604263640892,1028.6140889880444,901.0601007190783,926.3817564715907,913.720928595335,945.0769230769232,Northeast
"Dundy County, NE",2015,910.388394839833,904.301853217896,966.8191863210112,986.472848944964,820.987654320988,855.821596244132,838.40462528256,912.307692307692,Midwest
"Dunklin County, MO",31562,835.9749790290592,829.9396169127524,894.7279322487799,914.3815948727331,802.0723453820295,760.9345538073352,781.5034495946823,818.1538461538462,Midwest
"Dunn County, ND",4195,958.803881515317,952.740688800703,1022.90355159074,1042.55721421469,847.0513414639361,849.073438572409,848.062390018173,996.923076923077,Midwest
"Dunn County, WI",44159,815.8842796875358,926.0869626171041,937.5423197316352,957.1959823555881,925.3405967663618,878.0398411251285,901.6902189457451,940.923076923077,Midwest
"Duplin County, NC",59453,156.63764360015108,855.1079317839205,891.018457857057,910.6721204810106,864.4009920778045,743.9278135956897,804.1644028367472,908.4615384615385,South
"Durham County, NC",288817,772.086441260948,905.9765134158495,941.3309635825605,948.6028431866174,878.8091797857994,910.4757626598399,894.6424712228196,898.301775147929,South
"Dutchess County, NY",296928,910.6198333843225,940.3417925659887,983.4053494077814,1003.0590120317354,923.0538589244296,890.894033396313,906.9739461603713,932.5,Northeast
"Duval County, FL",890673,670.2592652021477,881.4887243012988,938.4183619127039,944.8997858596401,875.4259670045313,856.2379109753111,865.8319389899212,852.266049739734,South
"Duval County, TX",11577,874.412688674997,868.2684284994771,919.190280916809,938.8439435407623,780.1828054025983,724.1746394025357,752.178722402567,949.230769230768,South
"Dyer County, TN",38054,658.6945786734909,872.177322900573,927.4963067266741,947.1499693506279,852.92247408117,813.5351763845209,833.2288252328452,856.9230769230768,South
"Eagle County, CO",52576,837.3065285933259,970.6618161046432,1016.3180020944172,1035.9716647183725,857.2262565739858,921.8524741940911,889.5393653840383,1006.2820512820526,West
"Early County, GA",10579,861.7606489644738,855.5226195733765,893.1509491450139,912.804611768967,899.639012328186,790.2041732113018,844.9215927697439,831.0769230769232,South
"East Baton Rouge Parish, LA",444690,701.1463172571042,880.136479175544,938.3354158300672,949.4601478187785,895.4409841096991,876.1518666214931,885.796425365596,836.9334719334719,South
"East Carroll Parish, LA",7501,792.2890159260273,786.057864725797,821.4285209226383,841.0821835465913,801.1863621644512,742.7862173074906,771.9862897359711,770.6153846153848,South
"East Feliciana Parish, LA",19855,870.3027676740876,866.8453133537445,926.1938170945965,937.3185490833079,834.401545783903,801.0466976975811,817.724121740742,861.5384615384617,South
"Eastland County, TX",18328,511.62923910049483,846.431161814762,905.9204978227019,925.5741604466544,854.7603125957424,790.9629757802019,822.8616441879722,848.2051282051283,South
"Eaton County, MI",108341,880.719941257967,910.0251758944098,957.5069329707438,967.9826597446389,873.3458165170812,875.0003252073341,874.1730708622077,904.7863247863248,Midwest
"Eau Claire County, WI",101281,836.888371793656,925.6043790780597,943.5646032276524,956.653251045051,917.7110624273516,894.1344679187539,905.9227651730529,931.846153846154,Midwest
"Echols County, GA",4048,855.3907865835115,845.4530128166035,886.8909878838865,918.5352338508455,904.0898579428169,723.3490877400554,813.7194728414365,839.2307692307695,South
"Ector County, TX",149557,770.416226140475,861.749465721073,943.8464298559384,947.515980299139,839.978643805296,760.5444119406147,800.2615278729553,848.1661538461539,South
